Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.15574645996094,137280800,AAPL
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.63574981689453,183064000,AAPL
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.48246765136719,240616800,AAPL
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.4797134399414,133568000,AAPL
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.55255126953125,147751200,AAPL
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.30107116699219,142333600,AAPL
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.05937194824219,115215200,AAPL
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.82212829589844,133838400,AAPL
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.01520538330078,145946400,AAPL
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.13506317138672,162301200,AAPL
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.21578979492188,200622400,AAPL
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.67786407470703,158929200,AAPL
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.23046875,166348400,AAPL
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.00297546386719,135178400,AAPL
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.55802154541016,101729600,AAPL
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.04693603515625,111504800,AAPL
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.46505737304688,102688800,AAPL
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.96379089355469,81803200,AAPL
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.43572235107422,125522000,AAPL
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.7730941772461,112945200,AAPL
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.80733489990234,133560800,AAPL
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.73153686523438,153532400,AAPL
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.68749237060547,80791200,AAPL
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.05175018310547,87642800,AAPL
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.48694610595703,104491200,AAPL
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.80238342285156,87560400,AAPL
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.04676818847656,137250400,AAPL
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.52594757080078,95654400,AAPL
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.10035705566406,147712400,AAPL
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.2640609741211,166651600,AAPL
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.12248992919922,201662400,AAPL
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.83151245117188,200146000,AAPL
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.85588073730469,138808800,AAPL
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.07826232910156,165428800,AAPL
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.95846557617188,114406400,AAPL
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.9926986694336,96820400,AAPL
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.50127410888672,264476000,AAPL
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.73831176757812,135445200,AAPL
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.61107635498047,212155600,AAPL
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,88.02923583984375,192623200,AAPL
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,89.19789123535156,137522400,AAPL
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.45720672607422,205256800,AAPL
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.44976806640625,130646000,AAPL
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,89.1881103515625,140223200,AAPL
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.01941680908203,110737200,AAPL
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.01941680908203,114041600,AAPL
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.40071105957031,118655600,AAPL
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,91.1170883178711,112424400,AAPL
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.23921966552734,117092000,AAPL
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.64018249511719,125642800,AAPL
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.80399322509766,90257200,AAPL
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.37126159667969,191649200,AAPL
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.91638946533203,170989200,AAPL
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.56916046142578,153198000,AAPL
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.39319610595703,110577600,AAPL
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,94.20250701904297,92186800,AAPL
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,96.1877212524414,90318000,AAPL
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.86016845703125,103433200,AAPL
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,95.12664794921875,89001600,AAPL
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.79681396484375,197004400,AAPL
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.57188415527344,185438800,AAPL
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.71846008300781,121214000,AAPL
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,91.1953353881836,103625600,AAPL
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.94338989257812,90329200,AAPL
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,94.0680160522461,158130000,AAPL
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.91588592529297,374336800,AAPL
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,106.53431701660156,308151200,AAPL
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,107.24577331542969,173071600,AAPL
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.63449096679688,121776800,AAPL
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.38977813720703,202428800,AAPL
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,108.85726165771484,198045600,AAPL
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.43948364257812,212403600,AAPL
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,107.155029296875,187902400,AAPL
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,110.71623992919922,165598000,AAPL
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,112.67565155029297,210082000,AAPL
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,112.57522583007812,165565200,AAPL
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,112.28130340576172,119561600,AAPL
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,113.21693420410156,105633600,AAPL
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,113.35899353027344,145538000,AAPL
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,115.8743667602539,126907200,AAPL
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,121.84567260742188,338054800,AAPL
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,123.30297088623047,345937600,AAPL
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,122.29143524169922,211495600,AAPL
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.95446014404297,163022400,AAPL
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,122.47267150878906,155552400,AAPL
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,122.27428436279297,187630000,AAPL
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,126.42086029052734,225702700,AAPL
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,131.45655822753906,151948100,AAPL
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,128.7329864501953,200119000,AAPL
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,118.42649841308594,257599600,AAPL
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,118.50487518310547,332607200,AAPL
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,110.53009796142578,231366600,AAPL
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.93875122070312,176940500,AAPL
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,111.1865005493164,182274400,AAPL
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,109.72673034667969,180860300,AAPL
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,113.0185317993164,140150100,AAPL
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,113.19490051269531,184642000,AAPL
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,109.8541030883789,154679000,AAPL
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,108.1004409790039,178011000,AAPL
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,104.67147064208984,287104900,AAPL
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,107.845703125,195713800,AAPL
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,109.54058074951172,183055400,AAPL
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,104.94578552246094,150718700,AAPL
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,106.02344512939453,167743300,AAPL
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,110.00104522705078,149981400,AAPL
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,112.62664794921875,137672400,AAPL
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,111.7743148803711,99382200,AAPL
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,113.45940399169922,142675200,AAPL
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,114.41952514648438,116120400,AAPL
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,110.72603607177734,144712000,AAPL
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,114.13541412353516,106243800,AAPL
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,110.86318969726562,161498200,AAPL
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,112.74423217773438,96849000,AAPL
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,112.63645935058594,83477200,AAPL
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,114.59585571289062,100506900,AAPL
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,121.87505340576172,240226800,AAPL
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,118.64202880859375,262330500,AAPL
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,118.73020935058594,150712000,AAPL
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,118.25995635986328,112559200,AAPL
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,116.604248046875,115393800,AAPL
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,113.62594604492188,120639300,AAPL
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,115.1249008178711,124423700,AAPL
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,114.49788665771484,89946000,AAPL
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,113.40061950683594,101988000,AAPL
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,112.70503234863281,82572600,AAPL
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,112.7148208618164,111850700,AAPL
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,114.23336029052734,92276800,AAPL
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,108.94296264648438,143937800,AAPL
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,112.97933959960938,146129200,AAPL
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,106.65046691894531,190272600,AAPL
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,106.56228637695312,122866900,AAPL
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,108.19840240478516,107624400,AAPL
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,112.61685943603516,138235500,AAPL
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,116.61405181884766,126387100,AAPL
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,116.4815673828125,114457900,AAPL
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,114.15567016601562,154515300,AAPL
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,113.81217193603516,138023400,AAPL
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,117.26667785644531,112295000,AAPL
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,116.99188995361328,103162300,AAPL
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,117.04096221923828,81581900,AAPL
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,118.06159973144531,91183000,AAPL
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,117.16853332519531,74271000,AAPL
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.83384704589844,76322100,AAPL
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,116.43248748779297,74113000,AAPL
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,115.15667724609375,73604300,AAPL
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,111.73162078857422,127959300,AAPL
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113.0270767211914,113874200,AAPL
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,113.87105560302734,76499200,AAPL
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,114.4206314086914,46691300,AAPL
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,116.83487701416016,169410200,AAPL
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,120.43656158447266,127728200,AAPL
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,120.78987884521484,89004200,AAPL
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,120.6524887084961,78967600,AAPL
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.97532653808594,78260400,AAPL
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,121.4474105834961,86712000,AAPL
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,122.06568145751953,82225500,AAPL
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.51406860351562,115089200,AAPL
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,120.94690704345703,81312200,AAPL
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,120.13235473632812,86939800,AAPL
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.51406860351562,79184500,AAPL
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,125.50055694580078,157243700,AAPL
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,125.43187713623047,98208600,AAPL
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,126.30531311035156,94359800,AAPL
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,124.30326843261719,192541500,AAPL
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,125.84405517578125,121251600,AAPL
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,129.42613220214844,168904800,AAPL
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.5232696533203,88223700,AAPL
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.51446533203125,54930100,AAPL
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,134.1466064453125,124486200,AAPL
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,132.36048889160156,121047300,AAPL
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,131.23190307617188,96452100,AAPL
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,130.2210693359375,99116600,AAPL
2020-01-02,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,154.4938201904297,22622100,MSFT
2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,152.5701446533203,21116200,MSFT
